year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1991,YR1991,United States,USA,6158129000000,,6.614250576,0.4932351465,-0.1082647909,-1.434200125,1.744540966,-0.1739541077,-1.4990175,-5.253821833,-4.107017144,0.1805144452,-1.149254065,-0.149520618,,,
1992,YR1992,Bermuda,BMU,1679900000,,,,-0.05973821438,0.6668519643,,,,,,,,,,,
1992,YR1992,Canada,CAN,592387689253,,7.434215642,1.325933205,,,0.8136033864,,,-3.427183163,-2.938868513,1.542805786,0.347953965,5.128059916,,,
1992,YR1992,United States,USA,6520327000000,,6.92727318,3.062407814,3.522440527,2.096612766,0.6502289485,3.484608277,2.059301584,5.505542519,4.100043655,3.680074579,2.252075704,7.009722088,,,
1993,YR1993,Bermuda,BMU,1820359900,,,,3.008567124,2.457765924,,,,,,,,,,,
1993,YR1993,Canada,CAN,577170761956,,10.79524571,1.246475952,,,-0.1998387894,,,3.642966403,-1.161411197,1.858016883,0.7447956516,7.482957628,,,
1993,YR1993,United States,USA,6858559000000,,3.264728111,2.776744796,2.751781051,1.405708565,-0.05537092249,2.729243053,1.38346582,5.379421972,5.095001509,3.483652237,2.127992066,8.646642249,,,
1994,YR1994,Bermuda,BMU,1867160100,,,,0.5996133667,-0.09569751463,,,,,,,,,,,
1994,YR1994,Canada,CAN,578139279438,,12.81551131,1.710207316,,,-1.13573636,,,8.955672693,6.699309486,2.890894536,1.770122549,8.296633699,,,
1994,YR1994,United States,USA,7287236000000,,8.836055691,3.220587055,4.02879326,2.760882297,0.5165866839,3.884930132,2.618772584,9.034862613,6.104750149,3.874300757,2.608272761,11.92834817,,,
1995,YR1995,Bermuda,BMU,2030750000,,,,4.39914833,3.654763146,,,,,,,,,,,
1995,YR1995,Canada,CAN,604031623433,,8.866249219,1.31857674,,,-0.9934060244,,,3.114430501,-1.364622106,2.2442833,1.191745718,5.783246412,,,
1995,YR1995,United States,USA,7639749000000,,10.27822221,2.439914085,2.684217272,1.468718234,0.271203571,2.73558897,1.519481832,2.864560865,5.155778744,2.950514697,1.731863429,8.000907434,,,
1996,YR1996,Bermuda,BMU,2695390000,,,,2.600475429,1.946947479,,,,,,,,,,,
1996,YR1996,Canada,CAN,628546387972,,5.723424992,1.608012137,,,-1.907902659,,,0.584628066,5.772565918,2.969212835,1.898469572,5.36197315,,,
1996,YR1996,United States,USA,8073122000000,,8.176546458,2.904923432,3.772565499,2.572259204,0.4498520681,3.789385891,2.58888504,7.591727651,7.654241795,3.469915871,2.273110233,8.696409986,,,
1997,YR1997,Bermuda,BMU,2932827000,,,,4.600000843,3.963724659,,,,,,,,,,,
1997,YR1997,Canada,CAN,654986999856,,8.596191652,3.414585273,,,-0.5947647232,,,15.96180572,11.67966742,4.888976772,3.851764473,14.35950865,,,
