year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1975,YR1975,Afghanistan,AFG,2366666616,,,,,,,,,,,,,,,,
1975,YR1975,Bangladesh,BGD,19448348073,-4.563524652,12.17450361,-4.328413663,-4.088214092,-6.338391778,1.557609665,-4.238946687,-6.485588049,-22.08892877,,-4.607814002,-6.845801402,-10.82542439,-12.59212084,-10.91872791,5.853699239
1975,YR1975,Bhutan,BTN,,,,,,,,,,,,,,,,,
1975,YR1975,India,IND,98472796457,12.88978365,16.44883832,6.104326698,9.149912016,6.733780786,9.65879063,9.21644707,6.798843027,-10.06789903,-1.794300238,5.678903806,3.339606457,1.27946128,7.418779087,2.108076009,6.098824607
1975,YR1975,Maldives,MDV,,,,,,,,,,,,,,,,,
1975,YR1975,Nepal,NPL,1575789254,1.682633287,,,1.456470709,-0.7236840361,,,,,,,,,-8.360673712,-1.009236052,0.7334731198
1975,YR1975,Pakistan,PAK,11230606061,-2.118739253,11.54682957,,4.211415631,1.186000345,11.31536774,,,11.42935817,6.859346587,,,-6.357855877,1.956096501,0.5259900775,10.03778336
1975,YR1975,Sri Lanka,LKA,3791298146,-2.772332879,20.03838349,1.824094622,6.126233161,4.172620072,-15.39119844,5.292754538,3.354484449,-15.16914973,2.730965267,5.159203532,3.223391901,-0.8332151656,1.427099651,1.805035463,6.442341066
1976,YR1976,Afghanistan,AFG,2555555567,,,,,,,,,,,,,,,,
1976,YR1976,Bangladesh,BGD,10117113333,8.387863927,24.76786434,8.224192837,5.661361201,3.337678291,174.1248991,5.57106677,3.249369596,18.25109018,,-0.159838602,-2.355502884,37.62887924,-1.545747865,-0.6908634587,3.301799074
1976,YR1976,Bhutan,BTN,,,,,,,,,,,,,,,,,
1976,YR1976,India,IND,102717164466,-5.778182819,19.81883692,2.600758564,1.663103638,-0.5580621144,7.486613067,1.690743387,-0.5310262472,18.27993256,10.93191354,1.993962945,-0.23443152,1.896219441,8.408161396,8.769991274,4.601953483
1976,YR1976,Maldives,MDV,,,,,,,,,,,,,,,,,
1976,YR1976,Nepal,NPL,1452792989,0.5480475493,,,4.398536178,2.159571478,,,,,,,,,12.12978746,3.353376881,6.441913165
1976,YR1976,Pakistan,PAK,13168080808,4.474529601,14.15251708,,5.15618959,2.006001303,8.376050187,,,1.85002882,15.82521889,,,6.959644251,4.903005757,1.385041541,1.453588189
1976,YR1976,Sri Lanka,LKA,3591319857,1.377610554,2.251865207,2.788090204,3.335106692,1.434362009,15.06388938,-0.451445,-2.282539897,25.27451562,36.52930023,0.8746555684,-0.9808316063,13.597425,7.908592929,7.742616446,1.423675738
1977,YR1977,Afghanistan,AFG,2953333418,,,,,,,,,,,,,,,,
1977,YR1977,Bangladesh,BGD,9651149302,-3.658242081,25.45434968,-8.741531324,2.67305605,0.3634276791,18.35363386,2.295495294,-0.005639854704,26.22433567,,-12.50111435,-14.46940006,-44.67329682,17.14595329,11.65995407,7.332971973
1977,YR1977,Bhutan,BTN,,,,,,,,,,,,,,,,,
1977,YR1977,India,IND,121487322476,10.03625382,-3.567356247,7.606283101,7.254764588,4.912095731,3.419491088,7.285890058,4.942541356,16.63006451,13.52452714,8.154261201,5.791945453,27.39561353,6.82266577,6.223600493,4.650680334
1977,YR1977,Maldives,MDV,,,,,,,,,,,,,,,,,
